id,imdb_id,original_title,adult,backdrop_path,budget,homepage,original_language,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,origin_country,genres,genre_ids,production_companies,production_countries,spoken_languages,keywords
783,tt0083987,Gandhi,False,/AsXHPS2U58MDAkoEJUT7Vlxndfu.jpg,22000000,,en,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",6.7884,/rOXftt7SluxskrFrvU7qFJa5zeN.jpg,1982-12-01,77737889,191,Released,His triumph changed the world forever.,Gandhi,False,7.6,2441,,,US|GB,Drama|History,18|36,Goldcrest|Indo-British|International Film Investors|National Film Development Corporation of India|Columbia Pictures,India|United Kingdom|United States of America,English|Hindi,muslim|strike|prayer|freedom|independence|release from prison|demonstration|world war ii|imprisonment|colony|hunger strike|hindu|british army|political negotiations|conference|nonviolent resistance|apartheid|british empire|protest|independence movement|biography|idealism|based on true story|idealist|fighting the system|hinduísmo
609,tt0084516,Poltergeist,False,/bvkPno6U02lLyvPWCnmibq4eIaN.jpg,10700000,,en,"The Freelings' suburban home becomes the center of paranormal activity that opens a portal to the 'other side'. With help, they must cross over to get their daughter back.",5.93,/m5AKo8iZAYulI87Uzxkn87vRY07.jpg,1982-06-04,121733131,114,Released,They're here.,Poltergeist,False,7.154,3226,10453,Poltergeist Collection,US,Horror,27,Metro-Goldwyn-Mayer|SLM Production Group,United States of America,English,dying and death|parent child relationship|medium|poltergeist|halloween|ghostbuster|haunted house|paranormal phenomena|family relationships|suburbia|macabre|power of goodness|disturbed|haunted|anxious|dramatic|awestruck|foreboding|frightened|ominous
103210,tt0083936,Fighting Back,False,/oIpISKmEmh8em24NhFx3kipbvDz.jpg,9000000,,en,An Italian deli owner forms a vigilante group to rid his Philadelphia neighborhood of street punks.,5.0477,/ltJD95v3n6nwgxyueNrpVXCScDp.jpg,1982-05-21,3355948,98,Released,Enough is enough!,Fighting Back,False,5.667,18,,,US,Action|Thriller|Crime|Drama,28|53|80|18,The De Laurentiis Company|Permut Presentations,United States of America,English,"philadelphia, pennsylvania|vigilante"
9576,tt0084805,Tootsie,False,/dGRGes6Yw0vK1IymLatHBXGvvpS.jpg,21000000,,en,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego – Dorothy Michaels – in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.",4.8508,/ngyCzZwb9y5sMUCig5JQT4Y33Q.jpg,1982-12-17,177200000,116,Released,What do you get when you cross a hopelessly straight starving actor with a dynamite red sequined dress? You get America's hottest new actress.,Tootsie,False,7.207,1868,,,US,Comedy|Romance,35|10749,Mirage Enterprises|Punch Productions|Delphi Films|Columbia Pictures,United States of America,English,infidelity|new york city|love|friends|feminist|cross dressing|agent|reputation|serenade|apology|live television|witty|sarcastic|clever social commentary
15739,tt0083564,Annie,False,/uP8eElA1j4I2lE0V67bhQaUipkc.jpg,35000000,,en,"An orphan in a facility run by the mean Miss Hannigan, Annie believes that her parents left her there by mistake. When a rich man named Oliver ""Daddy"" Warbucks decides to let an orphan live at his home to promote his image, Annie is selected. While Annie gets accustomed to living in Warbucks' mansion, she still longs to meet her parents. So Warbucks announces a search for them and a reward, which brings out many frauds.",4.4779,/xopqD99S1GqQOG8UAeSElsX9MeP.jpg,1982-05-21,57063861,127,Released,The movie of 'Tomorrow.',Annie,False,6.55,751,312735,Annie Collection,US,Comedy|Drama|Family,35|18|10751,Columbia Pictures|Rastar Productions,United States of America,English,child abuse|musical|based on play or musical|based on comic|billionaire|little girl|orphan|whistle|child's point of view|chrysler building|rockettes|locket|female child abuser|ambiguous|amused
48311,tt0084472,Parasite,False,/5qVLF9WTdBDA08fsZ9H5clJ6umI.jpg,800000,,en,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus & his rednecks, and an evil government agent named Merchant.",4.331,/4DGPORlVIDIQvsuSDnM4uXKMjWS.jpg,1982-03-12,7000000,85,Released,You will not feel the terror until you experience the movie!,Parasite,False,4.771,83,,,US,Horror|Science Fiction,27|878,,United States of America,English,dystopia
17590,tt0083806,Deathtrap,False,/5sFuRQHABEz8EtgIDAwF1BOdErl.jpg,10000000,,en,A Broadway playwright puts murder in his plan to take credit for a student's script.,4.3104,/fwrqCTcu5rAkU2dL2YqG6jjrLPn.jpg,1982-03-19,19000000,116,Released,The trap is set... For a wickedly funny who'll-do-it.,Deathtrap,False,6.7,290,,,US,Comedy|Crime|Thriller,35|80|53,Warner Bros. Pictures,United States of America,English,murder|playwright
3526,tt0083967,Frances,False,/jO9VHafiWmceoUtDoBGPRSsvUB7.jpg,8000000,,en,The true story of Frances Farmer's meteoric rise to fame in Hollywood and the tragic turn her life took when she was blacklisted.,4.2837,/eyUq8VBgoHncr0cXFTKgg3VPyfi.jpg,1982-12-03,5000000,140,Released,"Her story is shocking, disturbing, compelling... and true.",Frances,False,6.9,119,,,US,Drama,18,Brooksfilms|EMI Films|Associated Film Distribution|Universal Pictures,United States of America,English,strong woman|falsely accused|insanity|movie business|feminism|biography|based on true story|evil mother|psychiatric hospital|female protagonist|hollywood|wrongful imprisonment|lost love|wrongful arrest|wrongful conviction|wrong diagnosis|lobotomy|frances farmer|power abuse|mother daughter relationship
27150,tt0084684,Silent Rage,False,/8PKqcN6IREm2Xy43lzhPZ2ORzQi.jpg,4500000,,en,"A mentally ill man in a small Texas town goes on a killing rampage and is fatally wounded by police. When doctors use an experimental serum to bring him back to life, the killer develops superhuman strength and the town sheriff must pursue him.",4.21,/9LwR6SFLuzbbzYgXdGnVHahBqrO.jpg,1982-04-02,10500000,103,Released,Science created him. Now Chuck Norris must destroy him.,Silent Rage,False,5.965,172,,,US,Action|Horror|Science Fiction|Romance,28|27|878|10749,Topkick Productions|Columbia Pictures,United States of America,English,small town|martial arts|kung fu|showdown|sheriff|experiment|chase|texas|murder|superhuman|motorcycle gang|super power|axe murder|super villain|taekwondo|bar fight|hand to hand combat|regeneration|action hero|genetic experiment
16281,tt0083767,Creepshow,False,/8aqTmCHLkktH7RZNALeaOMneHSl.jpg,8000000,,en,"Five grisly tales from a 1950s-style comic, including a murdered father rising from beyond, a bizarre meteor, a vengeful husband, a mysterious crate's occupant, and a plague of cockroaches.",4.1817,/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,1982-11-10,21028755,120,Released,The Most Fun You'll Ever Have BEING SCARED!,Creepshow,False,6.897,1115,107725,Creepshow Collection,US,Horror|Comedy,27|35,Laurel Entertainment|United Film Distribution Company (UFDC),United States of America,English,monster|halloween|gore|meteor|buried alive|cockroach|based on comic|anthology|animated scene|zombie|living dead|horror anthology|witty
111,tt0086250,Scarface,False,/sctvs9cUwJD15qlTlrsh2BXsK75.jpg,25000000, ,en,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",15.2788,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,1983-12-09,66023329,170,Released,He loved the American Dream. With a vengeance.,Scarface,False,8.156,12648,,,US,Action|Crime|Drama,28|80|18,Universal Pictures|Martin Bregman Productions,United States of America,English|Spanish,"corruption|sibling relationship|miami, florida|cuba|loss of loved one|gangster|cocaine|rise and fall|remake|drug cartel|mafia|drug lord|bitterness|rise to power|miami beach|cuban refugees|drug war|intense|tragic"
1621,tt0086465,Trading Places,False,/2pViauhiZLhAUb1lsY6wRir69SF.jpg,15000000,http://www.paramount.com/movies/trading-places,en,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,11.3146,/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg,1983-06-07,90404800,116,Released,They're not just getting rich... They're getting even.,Trading Places,False,7.229,3547,,,US,Comedy,35,Cinema Group Ventures|Paramount Pictures,United States of America,English,"new year's eve|prostitute|philadelphia, pennsylvania|butler|christmas party|rags to riches|broker|beggar|wager|stockbroker|fish out of water|millionaire|commodities|investor|hoodlum|wrongful arrest|rich snob|christmas|riches to rags|new year|mischievous|christmas eve|irreverent|absurd|dramatic|hilarious|amused|disrespectful|exhilarated"
849,tt0085811,Krull,False,/qj39KZLknYXsN3TqEyq6t4TJgy0.jpg,27000000,,en,A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,11.7947,/izDbySIrTmID0Nh6UqcWrUvOMjU.jpg,1983-07-29,16916617,121,Released,A world light-years beyond your imagination.,Krull,False,6.0,597,,,US|GB,Action|Adventure|Fantasy|Science Fiction,28|12|14|878,Barclays Mercantile Industrial Finance|Columbia Pictures,Spain|United Kingdom|Italy|United States of America,English,kingdom|dead body|magical object|fortress|swashbuckler|doppelgänger|cyclops|changeling|dark fantasy|warrior|action hero|sword and sorcery|outer space|good versus evil
1892,tt0086190,Return of the Jedi,False,/iP2tEA2A77qhbhRfcFkiD6WFOqH.jpg,32350000,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,en,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, the Emperor prepares to crush the Rebellion with a more powerful Death Star, and the Rebel fleet mounts a massive attack on the space station. Luke Skywalker confronts Darth Vader in a final climactic duel before the evil Emperor.",8.2649,/jQYlydvHm3kUix1f8prMucrplhm.jpg,1983-05-25,572700000,132,Released,Return to a galaxy far far away.,Return of the Jedi,False,7.9,16548,10,Star Wars Collection,US,Adventure|Action|Science Fiction,12|28|878,Lucasfilm Ltd.,United States of America,English,spacecraft|sibling relationship|rebel|emperor|space battle|matter of life and death|forest|desert|space opera|nostalgic|sinister|amused|excited
227,tt0086066,The Outsiders,False,/hpzbQDjl2yzf6MwrYOrbDJCmojc.jpg,10000000,,en,"In 1960s Tulsa, class divisions ignite a violent rivalry between the working-class Greasers and the privileged Socs. When a deadly encounter forces two Greasers, Ponyboy and Johnny, to flee, their struggle for survival and redemption exposes the fragile innocence and enduring bonds of youth on the wrong side of town.",5.4271,/l9os0HcXY8BOkvUWAx4rvby3j6L.jpg,1983-03-25,33697647,91,Released,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.,The Outsiders,False,7.199,1493,,,US,Crime|Drama,80|18,American Zoetrope,United States of America,English,"street gang|based on novel or book|children's home|coming of age|gang|juvenile delinquent|tulsa, oklahoma|based on young adult novel|teenager"
36670,tt0086006,Never Say Never Again,False,/45uCcAUB8Ljz3uKb1y1JHtT5aCT.jpg,36000000,,en,"James Bond returns as the secret agent 007 to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge.",5.875,/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg,1983-10-07,160000000,134,Released,Sean Connery is James Bond 007,Never Say Never Again,False,6.052,1545,645,James Bond Collection,GB,Adventure|Action|Thriller,12|28|53,TaliaFilm II Productions|Woodcote,United Kingdom|United States of America,English|French|Arabic|Spanish,video game|spy|bahamas|stealing|scuba diving|scuba|british secret service|007
11153,tt0085995,National Lampoon's Vacation,False,/rBL73dGfdEqTr7Xj0HytF9s9SbM.jpg,15000000,,en,"Clark Griswold is on a quest to take his family to the Walley World theme park for a vacation, but things don't go exactly as planned.",6.1117,/q3DvoqY06yZnRp9faH6uge7n7VP.jpg,1983-07-29,61418063,99,Released,Every summer Chevy Chase takes his family on a little trip. This year he went too far.,National Lampoon's Vacation,False,7.1,1674,108693,National Lampoon's Vacation Collection,US,Comedy|Adventure,35|12,Warner Bros. Pictures,United States of America,English,holiday|vacation|relatives|road trip|domestic life|family vacation|family holiday|amusement park|theme park|duringcreditsstinger|trip
232,tt0086216,Rumble Fish,False,/g2SvOk7ZEgV1VyOfJB2CwFyqgmF.jpg,10000000,http://www.rumblefishdvd.com/,en,"Absent-minded street thug Rusty James struggles to live up to his legendary older brother's reputation, and longs for the days of gang warfare.",4.8014,/vwMfVhBwAcRT7K0xjFrNoNf9YRb.jpg,1983-10-09,2494480,94,Released,Rusty James can't live up to his brother's reputation. His brother can't live it down.,Rumble Fish,False,7.0,735,,,US,Crime|Drama|Romance,80|18|10749,American Zoetrope|Hotweather Films,United States of America,English,"street gang|pool billiards|gang|thug|tulsa, oklahoma|brother brother relationship|based on young adult novel|dreary"
700,tt0086034,Octopussy,False,/xTS1qCmhzH3vq7cuextO5vQA6eW.jpg,27500000,https://mgm.com/movies/octopussy,en,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Indian Fabergé egg. Bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,4.9186,/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg,1983-06-05,187500000,131,Released,James Bond’s all time high!,Octopussy,False,6.355,2125,645,James Bond Collection,GB,Adventure|Action|Thriller,12|28|53,EON Productions,United Kingdom,German|English|Russian|Spanish,circus|atomic bomb|secret intelligence service|crocodile|eastern block|kgb|snake charmer|hot air balloon|east berlin|british secret service|octopussy|octupussy|007
